ratio = 7.393024975655679, flow_size = 9.309706MB
ratio = 3.811095235341035, flow_size = 4.627323MB
ratio = 7.010013966517983, flow_size = 1.237343MB
ratio = 2.958435998218066, flow_size = 0.025355MB
ratio = 2.2612388602257187, flow_size = 0.021084MB
ratio = 4.422460114485378, flow_size = 0.021175MB
ratio = 3.5893699111616937, flow_size = 0.981598MB
ratio = 2.4975755981465055, flow_size = 1.344518MB
ratio = 5.054198543010842, flow_size = 0.067082MB
ratio = 3.3890878730299345, flow_size = 0.094954MB
ratio = 6.2101796985384095, flow_size = 0.028889MB
ratio = 4.188577013893559, flow_size = 0.162919MB
ratio = 2.798131667680062, flow_size = 0.438658MB
ratio = 6.14799854550758, flow_size = 0.027248MB
ratio = 2.1041038589644714, flow_size = 0.002129MB
ratio = 3.3756506081721076, flow_size = 1.913644MB
ratio = 3.9444021212619953, flow_size = 0.02599MB
ratio = 4.5920146694178365, flow_size = 0.074129MB
ratio = 3.2691642258567195, flow_size = 0.001683MB
ratio = 6.024369665360324, flow_size = 0.066913MB
ratio = 5.044783251613384, flow_size = 0.079055MB
ratio = 4.36336623754575, flow_size = 2.94019MB
ratio = 4.685878413463722, flow_size = 0.005649MB
ratio = 4.043020445849466, flow_size = 0.479861MB
ratio = 2.8176560525837107, flow_size = 0.054173MB
ratio = 6.168707952219671, flow_size = 0.062491MB
ratio = 8.305568136602332, flow_size = 0.063749MB
ratio = 6.745794876048072, flow_size = 0.003712MB
ratio = 5.2114989043630935, flow_size = 0.001823MB
ratio = 2.5441987013999885, flow_size = 0.005186MB
ratio = 2.4625480683902268, flow_size = 0.020002MB
ratio = 7.451296379762491, flow_size = 0.017135MB
ratio = 5.7879475992826235, flow_size = 0.067417MB
ratio = 5.062563573391035, flow_size = 0.083364MB
ratio = 3.652273881140449, flow_size = 9.560546MB
ratio = 4.199135554527573, flow_size = 0.609121MB
ratio = 5.373696676630047, flow_size = 0.034394MB
ratio = 5.682560940048169, flow_size = 0.071565MB
ratio = 4.320427157543844, flow_size = 0.053103MB
ratio = 2.742631511107219, flow_size = 0.045559MB
ratio = 9.435848256888402, flow_size = 1.909414MB
ratio = 3.2763749652798984, flow_size = 0.032952MB
ratio = 5.100942137088656, flow_size = 0.068151MB
ratio = 2.8546820619775883, flow_size = 6.48118MB
ratio = 2.054496691941352, flow_size = 0.020129MB
ratio = 6.396551281418201, flow_size = 0.00058MB
ratio = 3.018230930383633, flow_size = 0.004688MB
ratio = 3.192367266533467, flow_size = 1.522431MB
ratio = 7.0381322058659626, flow_size = 2.798915MB
ratio = 4.209948968787336, flow_size = 0.032939MB
ratio = 3.102053006177056, flow_size = 0.024566MB
ratio = 10.138120096449851, flow_size = 0.007985MB
ratio = 3.4983091123330716, flow_size = 0.070342MB
ratio = 5.195505922357698, flow_size = 3.06951MB
ratio = 2.475971881269945, flow_size = 0.104225MB
ratio = 6.787792748818372, flow_size = 2.73147MB
ratio = 5.401996427549318, flow_size = 0.009656MB
ratio = 2.7313359272394577, flow_size = 0.047509MB
ratio = 2.873423531014171, flow_size = 0.008105MB
ratio = 4.537108559978676, flow_size = 0.900127MB
ratio = 6.174774182336655, flow_size = 0.003111MB
ratio = 2.9872049236749403, flow_size = 0.00092MB
ratio = 3.1818381011788675, flow_size = 0.008024MB
ratio = 5.257780204659745, flow_size = 0.024576MB
ratio = 3.028604705252794, flow_size = 1.564358MB
ratio = 5.995632929544399, flow_size = 0.025501MB
ratio = 4.645067942116232, flow_size = 0.033073MB
ratio = 4.270447247947952, flow_size = 0.382451MB
ratio = 7.9712313591508295, flow_size = 0.994069MB
ratio = 2.5654088385468166, flow_size = 0.009946MB
ratio = 5.293574280153454, flow_size = 0.014576MB
ratio = 4.675542388886599, flow_size = 0.074327MB
ratio = 5.738409266894289, flow_size = 0.076802MB
ratio = 4.2507867617951005, flow_size = 1.120374MB
ratio = 6.158589650066951, flow_size = 0.055645MB
ratio = 7.588087716771275, flow_size = 0.013413MB
ratio = 8.553271172028005, flow_size = 0.000292MB
ratio = 2.6661138412753504, flow_size = 0.020047MB
ratio = 5.557936562780734, flow_size = 0.005596MB
ratio = 6.1682828212303, flow_size = 14.573152MB
ratio = 5.426758947969479, flow_size = 0.01791MB
ratio = 7.091041828793775, flow_size = 0.184882MB
ratio = 6.492097947934312, flow_size = 0.006273MB
ratio = 9.738326260732261, flow_size = 0.009521MB
ratio = 3.9916595928421073, flow_size = 0.077695MB
ratio = 3.734046449018134, flow_size = 0.984059MB
ratio = 2.102968519650409, flow_size = 0.002703MB
ratio = 8.289454855332867, flow_size = 4.243528MB
ratio = 6.073169590601977, flow_size = 1.435259MB
ratio = 5.705988586147063, flow_size = 0.055882MB
ratio = 6.927930285598748, flow_size = 4.558915MB
ratio = 4.794278905803809, flow_size = 0.036228MB
ratio = 6.195281061031896, flow_size = 0.188203MB
ratio = 3.475051005875612, flow_size = 2.328261MB
ratio = 3.6078784750358026, flow_size = 0.00821MB
ratio = 3.157471956600762, flow_size = 5.609367MB
ratio = 2.841541115296956, flow_size = 0.362995MB
ratio = 3.1479045551549047, flow_size = 8.669996MB
ratio = 5.248175512458404, flow_size = 0.06015MB
ratio = 7.116268772623607, flow_size = 0.072384MB
ratio = 4.971266694045823, flow_size = 0.005164MB
ratio = 6.011450909354503, flow_size = 3.884118MB
ratio = 5.462507916902612, flow_size = 0.013761MB
ratio = 5.953347281777964, flow_size = 0.026075MB
ratio = 5.910087965099268, flow_size = 4.311205MB
ratio = 6.726368717393037, flow_size = 0.04268MB
ratio = 4.907338336093443, flow_size = 0.00167MB
ratio = 5.785558295379852, flow_size = 0.190241MB
ratio = 2.2869472369481234, flow_size = 0.032401MB
ratio = 7.231397398830783, flow_size = 4.965622MB
ratio = 2.976584152379094, flow_size = 0.149994MB
ratio = 7.896747355524771, flow_size = 2.818823MB
ratio = 4.900702046117591, flow_size = 0.045486MB
ratio = 7.355487769217844, flow_size = 0.772163MB
ratio = 6.307990688949689, flow_size = 0.195409MB
ratio = 3.1352306620427273, flow_size = 0.112436MB
ratio = 7.314478942514602, flow_size = 0.029017MB
ratio = 8.977602420566624, flow_size = 1.901924MB
ratio = 5.985305316765194, flow_size = 2.05083MB
ratio = 8.117631205099626, flow_size = 0.005181MB
ratio = 3.9893804107894475, flow_size = 0.043405MB
ratio = 2.9038573330260493, flow_size = 1.793593MB
ratio = 6.721172764501164, flow_size = 0.066023MB
ratio = 9.816621368498133, flow_size = 0.009345MB
ratio = 2.331885715858143, flow_size = 0.060004MB
ratio = 5.955089091953016, flow_size = 0.17999MB
ratio = 4.9452130116999475, flow_size = 0.005918MB
ratio = 7.65970615706567, flow_size = 0.029362MB
ratio = 7.7509982474829044, flow_size = 0.071985MB
ratio = 6.67471056880321, flow_size = 8.697406MB
ratio = 7.17553937661862, flow_size = 2.513886MB
ratio = 2.746190520794305, flow_size = 0.657177MB
ratio = 5.081242807615882, flow_size = 1.045071MB
ratio = 8.793126813279592, flow_size = 1.231206MB
ratio = 6.026387499478972, flow_size = 6.237128MB
ratio = 5.841707519713923, flow_size = 0.19794MB
ratio = 3.965135976166646, flow_size = 6.716426MB
ratio = 7.6892659992852925, flow_size = 0.306357MB
ratio = 3.2808901470254894, flow_size = 1.709854MB
ratio = 7.530793990040747, flow_size = 16.764698MB
ratio = 6.5219364733557645, flow_size = 0.000998MB
ratio = 5.59875112193113, flow_size = 0.029699MB
ratio = 4.09247857985737, flow_size = 0.012286MB
ratio = 2.981652277058297, flow_size = 0.191046MB
ratio = 2.290523300632596, flow_size = 0.007454MB
ratio = 2.667289527741008, flow_size = 0.006756MB
ratio = 4.964906952764631, flow_size = 1.237598MB
ratio = 5.7047137921117015, flow_size = 0.03308MB
ratio = 6.873961070640815, flow_size = 0.074114MB
ratio = 3.826634412885301, flow_size = 1.068609MB
ratio = 6.313892780915083, flow_size = 0.5138MB
ratio = 3.0401731087246326, flow_size = 0.127264MB
ratio = 11.39785882187808, flow_size = 1.009683MB
ratio = 5.1540478489894825, flow_size = 0.100928MB
ratio = 4.966060968780832, flow_size = 0.000596MB
ratio = 10.353170230757556, flow_size = 0.02573MB
ratio = 3.4798478795101624, flow_size = 0.023337MB
ratio = 4.619465785277182, flow_size = 0.070254MB
ratio = 11.16597914676781, flow_size = 3.433001MB
ratio = 7.6715750209067455, flow_size = 0.003956MB
ratio = 4.092982373252385, flow_size = 0.041188MB
ratio = 5.147915272561346, flow_size = 0.026069MB
ratio = 2.678842029039544, flow_size = 0.079445MB
ratio = 4.858912134076334, flow_size = 9.490233MB
ratio = 8.267473825471614, flow_size = 0.028839MB
ratio = 3.0007062014732724, flow_size = 0.033261MB
ratio = 6.732639053114506, flow_size = 0.028165MB
ratio = 4.429380151039023, flow_size = 0.236329MB
ratio = 2.5689719688914034, flow_size = 0.004007MB
ratio = 2.2616485862956415, flow_size = 0.00568MB
ratio = 6.567087377590431, flow_size = 0.05095MB
ratio = 4.567108711810038, flow_size = 0.119493MB
ratio = 6.025679856412436, flow_size = 0.044652MB
ratio = 5.525844277549495, flow_size = 1.452926MB
ratio = 3.34205423298167, flow_size = 0.016043MB
ratio = 4.365142136197656, flow_size = 0.440283MB
ratio = 5.9542441750852335, flow_size = 0.070152MB
ratio = 2.10173507545195, flow_size = 0.060015MB
ratio = 5.772036979069647, flow_size = 0.345328MB
ratio = 3.484356910483683, flow_size = 0.070016MB
ratio = 8.53494655416694, flow_size = 0.138595MB
ratio = 2.3850744184033585, flow_size = 0.0499MB
ratio = 6.015208830718717, flow_size = 0.078454MB
ratio = 7.146112892228686, flow_size = 2.722981MB
ratio = 2.300926299228084, flow_size = 0.053033MB
ratio = 5.055230474927005, flow_size = 0.006941MB
ratio = 3.2889734764516003, flow_size = 2.644594MB
ratio = 2.8725313953853893, flow_size = 0.065393MB
ratio = 5.643108561272053, flow_size = 3.975326MB
ratio = 7.070976010928748, flow_size = 0.077066MB
ratio = 7.202127145226652, flow_size = 0.011564MB
ratio = 3.2496139999823095, flow_size = 0.059458MB
ratio = 4.958772792592388, flow_size = 7.387073MB
ratio = 2.7096483918382464, flow_size = 0.290243MB
ratio = 5.399764905037579, flow_size = 1.987061MB
ratio = 5.507776378129901, flow_size = 1.283665MB
ratio = 4.755332590995601, flow_size = 0.006118MB
ratio = 4.542283401826753, flow_size = 0.078418MB
ratio = 4.344299072412466, flow_size = 0.040049MB
ratio = 4.368509722208507, flow_size = 0.001529MB
ratio = 6.39298970492029, flow_size = 0.047761MB
ratio = 3.0896240829789456, flow_size = 0.022982MB
ratio = 9.101917221093387, flow_size = 0.591062MB
ratio = 3.8164212935022146, flow_size = 0.058MB
ratio = 3.3281266910557843, flow_size = 5.225994MB
ratio = 4.848649772734024, flow_size = 1.975601MB
ratio = 5.169838027170145, flow_size = 0.032569MB
ratio = 8.9985148186577, flow_size = 0.154622MB
ratio = 7.159322789611215, flow_size = 0.01487MB
ratio = 5.6836025775004435, flow_size = 0.569541MB
ratio = 6.051572450366542, flow_size = 1.305752MB
ratio = 6.2697560712199385, flow_size = 0.071988MB
ratio = 5.812500435505338, flow_size = 18.734557MB
ratio = 5.791651723961269, flow_size = 0.029668MB
ratio = 4.824294102991587, flow_size = 0.035536MB
ratio = 2.887131971770486, flow_size = 1.75159MB
ratio = 7.6864906611465775, flow_size = 0.000505MB
ratio = 3.1972384789338624, flow_size = 7.021941MB
ratio = 9.264148053815795, flow_size = 9.652542MB
ratio = 6.204867474628042, flow_size = 0.028611MB
ratio = 5.688347502283426, flow_size = 0.146398MB
ratio = 8.57024465781298, flow_size = 0.139615MB
ratio = 7.286559752067658, flow_size = 0.061997MB
ratio = 10.987061921191211, flow_size = 0.009377MB
ratio = 8.186861833864514, flow_size = 0.04518MB
ratio = 11.149197279529616, flow_size = 0.001397MB
ratio = 8.807841352442406, flow_size = 0.607559MB
ratio = 6.50984226755445, flow_size = 0.401983MB
ratio = 3.269255224450002, flow_size = 0.02281MB
ratio = 8.410391644606795, flow_size = 0.305121MB
ratio = 7.8129473560695475, flow_size = 0.019713MB
ratio = 5.310405254062022, flow_size = 1.257327MB
ratio = 8.274991843652398, flow_size = 0.682456MB
ratio = 2.0898599579952792, flow_size = 0.031273MB
ratio = 3.999948646083622, flow_size = 0.000967MB
ratio = 4.773761948706308, flow_size = 0.008132MB
ratio = 2.7889665872858243, flow_size = 0.054091MB
ratio = 3.717322422560713, flow_size = 0.070882MB
ratio = 10.381667294329763, flow_size = 0.148676MB
ratio = 2.652150234778772, flow_size = 0.034878MB
ratio = 5.889456751231609, flow_size = 0.024135MB
ratio = 9.643549224855144, flow_size = 6.248283MB
ratio = 2.4966611997984196, flow_size = 0.017729MB
ratio = 4.263600705634233, flow_size = 0.02609MB
ratio = 2.330218560674876, flow_size = 0.003668MB
ratio = 3.0155986767392484, flow_size = 0.001784MB
ratio = 5.167557061263492, flow_size = 0.006351MB
ratio = 4.796431709797494, flow_size = 0.00369MB
ratio = 2.406528324377041, flow_size = 0.031158MB
ratio = 9.33845129859261, flow_size = 0.03741MB
ratio = 7.625041815104653, flow_size = 1.151567MB
ratio = 3.1221874490435413, flow_size = 0.06591MB
ratio = 3.766729612617039, flow_size = 1.857051MB
ratio = 5.22970048009085, flow_size = 7.585098MB
ratio = 4.385579644717878, flow_size = 0.063671MB
ratio = 7.506136267064858, flow_size = 0.807686MB
ratio = 3.1908853423326096, flow_size = 1.127765MB
ratio = 8.044948798836186, flow_size = 0.090569MB
ratio = 2.3374187096016215, flow_size = 0.004526MB
ratio = 7.193188955212975, flow_size = 1.634957MB
ratio = 8.45035035567454, flow_size = 0.032841MB
ratio = 3.2094081299499426, flow_size = 0.030232MB
ratio = 10.460131925991778, flow_size = 0.065524MB
ratio = 4.908722068059004, flow_size = 4.256917MB
ratio = 8.263796594574263, flow_size = 0.004929MB
ratio = 6.554786428787135, flow_size = 0.048822MB
ratio = 5.928356873082068, flow_size = 0.050305MB
ratio = 4.037672843781387, flow_size = 1.235796MB
ratio = 9.12278028349561, flow_size = 0.000874MB
ratio = 5.088338098212333, flow_size = 0.030596MB
ratio = 6.463433615866833, flow_size = 1.011848MB
ratio = 4.503200184387356, flow_size = 0.032843MB
ratio = 2.44010448448677, flow_size = 0.04214MB
ratio = 3.6451336220680726, flow_size = 0.007822MB
ratio = 4.248756184777485, flow_size = 0.094813MB
ratio = 4.494625769843562, flow_size = 0.724828MB
ratio = 2.861461239354076, flow_size = 0.061319MB
ratio = 4.776852643097332, flow_size = 0.164294MB
ratio = 9.183411781221775, flow_size = 1.432454MB
ratio = 2.9799014703089233, flow_size = 0.106342MB
ratio = 5.283598910744158, flow_size = 0.05177MB
ratio = 4.428904193868134, flow_size = 1.881918MB
ratio = 6.007102655427951, flow_size = 0.009309MB
ratio = 3.92300489411478, flow_size = 0.062644MB
ratio = 2.7951284181186864, flow_size = 0.04239MB
ratio = 4.22876971447056, flow_size = 0.017593MB
ratio = 5.7857053488195875, flow_size = 1.460408MB
ratio = 2.7380995801620402, flow_size = 0.023093MB
ratio = 7.184682468716142, flow_size = 0.021958MB
ratio = 5.864264230344483, flow_size = 3.55177MB
ratio = 4.427265681849106, flow_size = 0.020223MB
ratio = 5.412878370277477, flow_size = 1.7716MB
ratio = 6.169502670787216, flow_size = 0.003691MB
ratio = 4.140194868656157, flow_size = 0.005838MB
ratio = 4.130787836259056, flow_size = 0.70542MB
ratio = 5.584301174769422, flow_size = 0.06543MB
ratio = 3.514490283656524, flow_size = 0.065924MB
ratio = 7.086758238828782, flow_size = 0.003886MB
ratio = 7.511933214271785, flow_size = 1.073586MB
ratio = 7.291117856931659, flow_size = 0.02526MB
ratio = 5.780592057862015, flow_size = 1.663658MB
ratio = 6.275880177755886, flow_size = 4.389843MB
ratio = 7.989561472913768, flow_size = 1.279738MB
ratio = 5.947327315644153, flow_size = 0.247935MB
ratio = 7.54349817117491, flow_size = 0.165067MB
ratio = 5.036407397823635, flow_size = 0.000133MB
ratio = 6.4766853397650825, flow_size = 1.765147MB
ratio = 5.464450814778224, flow_size = 0.189361MB
ratio = 5.721770378877112, flow_size = 0.064747MB
ratio = 3.085735032922174, flow_size = 0.07834MB
ratio = 8.18958857326095, flow_size = 0.049273MB
ratio = 8.319733413123744, flow_size = 0.001823MB
ratio = 9.08625024724982, flow_size = 0.465989MB
ratio = 2.2591290109147337, flow_size = 0.4522MB
ratio = 5.8170178143992475, flow_size = 0.809406MB
ratio = 2.1634623735718854, flow_size = 0.008628MB
ratio = 9.138734958248747, flow_size = 0.009061MB
ratio = 4.7633857073545975, flow_size = 5.894079MB
ratio = 6.382145882972008, flow_size = 0.072887MB
ratio = 5.92466207307932, flow_size = 0.000842MB
ratio = 3.7075768906426516, flow_size = 8.913033MB
ratio = 4.886526296506767, flow_size = 0.034119MB
ratio = 3.1605825760835424, flow_size = 0.037271MB
ratio = 6.134652843899136, flow_size = 0.237372MB
ratio = 4.596148107587475, flow_size = 0.034535MB
ratio = 3.9650433216929577, flow_size = 8.724082MB
ratio = 6.218495066275382, flow_size = 0.035275MB
ratio = 4.203706258425107, flow_size = 0.027715MB
ratio = 3.0686647355037455, flow_size = 0.057834MB
ratio = 5.536660289934042, flow_size = 0.00665MB
ratio = 3.7959092435419084, flow_size = 0.035893MB
ratio = 4.259881796852961, flow_size = 0.058442MB
ratio = 2.8234169065790407, flow_size = 1.549744MB
ratio = 6.737094275095703, flow_size = 0.109218MB
ratio = 6.2516304843452914, flow_size = 0.086939MB
ratio = 6.120490410317734, flow_size = 0.002394MB
ratio = 3.265535814061849, flow_size = 0.005742MB
ratio = 3.8757899732105674, flow_size = 0.038124MB
ratio = 10.709257086886685, flow_size = 1.4159MB
ratio = 4.717422488560245, flow_size = 0.004956MB
ratio = 6.9662176895275865, flow_size = 1.817363MB
ratio = 5.608368900828782, flow_size = 8.812793MB
ratio = 6.967639105393939, flow_size = 3.586071MB
ratio = 4.274842764198011, flow_size = 0.03211MB
ratio = 6.320107450304767, flow_size = 21.486774MB
ratio = 5.162073435147938, flow_size = 0.014764MB
ratio = 4.8862784800462915, flow_size = 1.672111MB
ratio = 3.3029439095901476, flow_size = 0.001577MB
ratio = 4.279182695574392, flow_size = 0.737848MB
ratio = 2.4864389511396285, flow_size = 0.028515MB
ratio = 6.313666353406107, flow_size = 0.297894MB
ratio = 6.256339793417867, flow_size = 0.028606MB
ratio = 4.120306038905695, flow_size = 0.000598MB
ratio = 10.885965895791164, flow_size = 0.05088MB
ratio = 8.174081382662365, flow_size = 0.03633MB
ratio = 6.124198523465267, flow_size = 0.061443MB
ratio = 7.41608562226873, flow_size = 0.02277MB
ratio = 5.543829735227792, flow_size = 0.025107MB
ratio = 8.442095724450715, flow_size = 1.283253MB
ratio = 4.587670753754981, flow_size = 0.029625MB
ratio = 4.5649672105982075, flow_size = 0.12209MB
ratio = 5.067697217476424, flow_size = 1.034303MB
ratio = 5.782360003870542, flow_size = 0.003286MB
ratio = 4.452372877488214, flow_size = 3.081331MB
ratio = 10.692490228814846, flow_size = 3.404677MB
ratio = 7.172378923249132, flow_size = 0.166708MB
ratio = 2.154754925299138, flow_size = 0.048749MB
ratio = 4.055243408709391, flow_size = 0.002363MB
ratio = 6.548149892735266, flow_size = 0.027147MB
ratio = 7.409268604733812, flow_size = 0.005572MB
ratio = 3.0462703581086816, flow_size = 5.627343MB
ratio = 9.148206221011137, flow_size = 0.634662MB
ratio = 5.963665079124841, flow_size = 0.059706MB
ratio = 3.987788523604959, flow_size = 0.784179MB
ratio = 3.847496383912483, flow_size = 0.003999MB
ratio = 7.1614612732644405, flow_size = 1.468052MB
ratio = 5.854490119449954, flow_size = 0.021644MB
ratio = 2.8271312967471753, flow_size = 1.939026MB
ratio = 4.377358381731524, flow_size = 2.397952MB
ratio = 7.59151092280293, flow_size = 0.628028MB
ratio = 2.9180839249963424, flow_size = 0.07101MB
ratio = 7.188261959584547, flow_size = 8.80445MB
ratio = 2.7668693744175346, flow_size = 0.056369MB
ratio = 4.005407062469908, flow_size = 0.607376MB
ratio = 4.995400008479247, flow_size = 4.803411MB
ratio = 7.789913272798503, flow_size = 2.324019MB
ratio = 2.9101615774136764, flow_size = 0.018656MB
ratio = 6.831075869981089, flow_size = 0.960635MB
ratio = 2.8106079297569533, flow_size = 0.105767MB
ratio = 4.942121999150726, flow_size = 0.001533MB
ratio = 7.3550880324527625, flow_size = 0.031435MB
ratio = 9.923858457829997, flow_size = 0.036424MB
ratio = 8.757644825710834, flow_size = 5.731565MB
ratio = 9.095190015204372, flow_size = 0.02002MB
ratio = 3.0484188622119657, flow_size = 0.017707MB
ratio = 4.134030070937631, flow_size = 0.034562MB
ratio = 4.89564527528957, flow_size = 0.326877MB
ratio = 6.006308608724713, flow_size = 0.057727MB
ratio = 7.688426793091129, flow_size = 0.009601MB
ratio = 7.363975453270964, flow_size = 0.055595MB
ratio = 6.089059430870127, flow_size = 0.074074MB
ratio = 4.860821105192355, flow_size = 0.043729MB
ratio = 9.17517978469955, flow_size = 9.551265MB
ratio = 2.108471153827193, flow_size = 0.020773MB
ratio = 7.83348332883675, flow_size = 0.036811MB
ratio = 5.1433664097330425, flow_size = 0.072141MB
ratio = 4.02085527473835, flow_size = 0.05263MB
ratio = 3.9265728744779453, flow_size = 0.009574MB
ratio = 4.2029860829351495, flow_size = 0.035081MB
ratio = 4.556298168546611, flow_size = 0.008809MB
ratio = 4.1951383636060005, flow_size = 0.065218MB
ratio = 3.2739797408790534, flow_size = 0.009177MB
ratio = 6.994129669770598, flow_size = 0.067635MB
ratio = 8.5933797904892, flow_size = 6.330046MB
ratio = 5.964249711484401, flow_size = 0.015613MB
ratio = 3.7788592678936483, flow_size = 0.018251MB
ratio = 3.5947518786304062, flow_size = 0.005624MB
ratio = 6.103064178982849, flow_size = 0.07169MB
ratio = 4.841124373252873, flow_size = 1.363906MB
ratio = 9.70404822891376, flow_size = 4.002496MB
ratio = 10.24547951352431, flow_size = 0.044179MB
ratio = 9.67998478152142, flow_size = 0.181241MB
ratio = 8.051756628298142, flow_size = 0.031657MB
ratio = 6.755879412382859, flow_size = 0.068117MB
ratio = 2.4974087675295684, flow_size = 0.197339MB
ratio = 3.6446375616736373, flow_size = 0.017974MB
ratio = 8.066334065174443, flow_size = 0.070796MB
ratio = 6.924692211775497, flow_size = 1.238684MB
ratio = 10.827439540088198, flow_size = 0.037842MB
ratio = 5.507422563015442, flow_size = 0.031571MB
ratio = 4.5665450400659084, flow_size = 0.041125MB
ratio = 4.831732017356124, flow_size = 8.460292MB
ratio = 9.493212917311947, flow_size = 4.705505MB
ratio = 5.991248342713517, flow_size = 0.005353MB
ratio = 5.48495566917755, flow_size = 4.703076MB
ratio = 6.58453844429063, flow_size = 0.158246MB
ratio = 2.2232067989787705, flow_size = 2e-05MB
ratio = 6.776436816782786, flow_size = 0.006391MB
ratio = 8.847949368068592, flow_size = 2.71358MB
ratio = 3.036188826792303, flow_size = 0.485402MB
ratio = 9.067530545069086, flow_size = 3.957831MB
ratio = 10.650894884301527, flow_size = 0.001027MB
ratio = 4.004307735984086, flow_size = 0.023281MB
ratio = 3.3893910723213168, flow_size = 0.01938MB
ratio = 2.65017448478534, flow_size = 0.046767MB
ratio = 2.3774437229288177, flow_size = 0.048061MB
ratio = 6.461811970379419, flow_size = 0.422458MB
ratio = 10.66988943968907, flow_size = 2.027938MB
ratio = 8.269731984569766, flow_size = 0.006873MB
ratio = 6.327489767269458, flow_size = 0.022554MB
ratio = 4.974524829334045, flow_size = 1.072822MB
ratio = 4.868780659588677, flow_size = 0.014948MB
ratio = 7.913078988157918, flow_size = 0.643477MB
ratio = 6.461733239427172, flow_size = 0.015212MB
ratio = 10.740420842019812, flow_size = 0.001021MB
ratio = 6.41598701698204, flow_size = 0.020844MB
ratio = 3.6120685060493543, flow_size = 0.007949MB
ratio = 4.588198711165163, flow_size = 0.006016MB
ratio = 10.281950818913439, flow_size = 0.03639MB
ratio = 5.890776593730774, flow_size = 0.020552MB
ratio = 7.883699007825692, flow_size = 0.715545MB
ratio = 3.5550130889046887, flow_size = 1.897692MB
ratio = 3.4388687334767725, flow_size = 0.04166MB
ratio = 7.816055837607825, flow_size = 0.203422MB
ratio = 4.194331226679082, flow_size = 0.041573MB
ratio = 7.96951839850014, flow_size = 0.456381MB
ratio = 2.665531744442219, flow_size = 1.799471MB
ratio = 5.4061988252266096, flow_size = 0.035964MB
ratio = 4.154465221685082, flow_size = 1.281241MB
ratio = 5.674132491490757, flow_size = 0.006124MB
ratio = 10.744599718276215, flow_size = 0.006533MB
ratio = 2.739397855732822, flow_size = 0.031869MB
ratio = 7.759159949933856, flow_size = 1.321719MB
ratio = 3.279360813280581, flow_size = 0.003403MB
ratio = 7.447393898124435, flow_size = 0.009465MB
ratio = 5.2842812260700915, flow_size = 4.589808MB
ratio = 5.1602848421187595, flow_size = 0.016631MB
ratio = 3.8262844586811418, flow_size = 0.017489MB
ratio = 6.731207057080527, flow_size = 0.208736MB
ratio = 6.368458193421107, flow_size = 1.98604MB
ratio = 3.078574323579872, flow_size = 0.048006MB
ratio = 2.932062280729232, flow_size = 0.108123MB
ratio = 9.533103571125787, flow_size = 0.444659MB
ratio = 10.113698828722482, flow_size = 0.018104MB
ratio = 4.924301065118548, flow_size = 0.053367MB
ratio = 5.205079771518613, flow_size = 0.034579MB
ratio = 7.330199384337036, flow_size = 0.000801MB
ratio = 7.055301873212362, flow_size = 0.004252MB
ratio = 10.743262288754423, flow_size = 0.067834MB
ratio = 5.141258590266795, flow_size = 4.606076MB
ratio = 4.207405845953203, flow_size = 0.032149MB
ratio = 6.212129461671677, flow_size = 0.410145MB
ratio = 8.497242983598047, flow_size = 0.008741MB
ratio = 5.1251866143225016, flow_size = 0.003365MB
ratio = 11.912116061146255, flow_size = 0.020551MB
ratio = 7.460216719054008, flow_size = 1.98635MB
ratio = 2.675192189012644, flow_size = 0.022229MB
ratio = 4.809392001339182, flow_size = 0.036295MB
ratio = 4.449509193421478, flow_size = 7.690485MB
ratio = 5.7870722791276235, flow_size = 1.86543MB
ratio = 4.7414053375802325, flow_size = 0.280888MB
ratio = 2.592406012071482, flow_size = 0.017396MB
ratio = 9.956728060203755, flow_size = 0.073628MB
ratio = 5.221034479022938, flow_size = 0.034219MB
ratio = 2.7498823034271482, flow_size = 0.109668MB
ratio = 12.949535374235422, flow_size = 1.263417MB
ratio = 3.83058936730381, flow_size = 0.046646MB
ratio = 8.554760788339758, flow_size = 0.006108MB
ratio = 9.167492285044007, flow_size = 0.044198MB
ratio = 4.043391225810272, flow_size = 0.006985MB
ratio = 3.9591148841471657, flow_size = 0.014829MB
ratio = 12.4275240753705, flow_size = 0.003029MB
ratio = 7.164433941887679, flow_size = 0.017055MB
ratio = 3.5632513348287627, flow_size = 0.004319MB
ratio = 7.279735313934966, flow_size = 0.173254MB
ratio = 5.734526455940804, flow_size = 0.070947MB
ratio = 7.363928259356348, flow_size = 0.003753MB
ratio = 6.375989667813922, flow_size = 0.049213MB
ratio = 8.046243919943374, flow_size = 0.022431MB
ratio = 9.641540298253663, flow_size = 1.390815MB
ratio = 6.905171377148005, flow_size = 0.024376MB
ratio = 4.824876889794064, flow_size = 0.157511MB
ratio = 12.343512992277404, flow_size = 0.855431MB
ratio = 5.69869086464053, flow_size = 0.022771MB
ratio = 12.547378605274785, flow_size = 3.580115MB
ratio = 4.938783509470325, flow_size = 0.004118MB
ratio = 8.976147033780258, flow_size = 0.082426MB
ratio = 4.0467686136678855, flow_size = 0.031815MB
ratio = 6.479779301558753, flow_size = 0.65622MB
ratio = 4.503780822456748, flow_size = 0.050185MB
ratio = 7.9418959821847395, flow_size = 0.001351MB
ratio = 11.935974347827703, flow_size = 3.974149MB
ratio = 4.6290128012122285, flow_size = 0.045421MB
