ratio = 16.928887621220763, flow_size = 0.946176MB
ratio = 226.11475849132444, flow_size = 0.078804MB
ratio = 107.47654619356256, flow_size = 0.05896MB
ratio = 112.7648851189986, flow_size = 0.045587MB
ratio = 79.35100166944908, flow_size = 0.007518MB
ratio = 146.43777052673636, flow_size = 0.079884MB
ratio = 414.21946414499604, flow_size = 0.021848MB
ratio = 104.6743423347987, flow_size = 0.071682MB
ratio = 58.31794871794872, flow_size = 0.003059MB
ratio = 22.480027279812937, flow_size = 0.072796MB
ratio = 316.0149662972695, flow_size = 0.005125MB
ratio = 92.51283893539923, flow_size = 0.282578MB
ratio = 190.58945670799315, flow_size = 0.01906MB
ratio = 75.95711328009465, flow_size = 0.071335MB
ratio = 103.00072537356739, flow_size = 0.065163MB
ratio = 28.55382371707228, flow_size = 0.293307MB
ratio = 14.608349429458201, flow_size = 4.581494MB
ratio = 339.3611888449291, flow_size = 0.024349MB
ratio = 176.8985084306096, flow_size = 0.01108MB
ratio = 80.89066977077364, flow_size = 0.033976MB
ratio = 358.2607917059378, flow_size = 0.027293MB
ratio = 163.04835065521917, flow_size = 0.032729MB
ratio = 78.24291938997821, flow_size = 0.032125MB
ratio = 342.8953639731651, flow_size = 0.019881MB
ratio = 2.826627030470326, flow_size = 0.062724MB
ratio = 177.31027183600713, flow_size = 0.007817MB
ratio = 134.21126594237128, flow_size = 0.001756MB
ratio = 99.62304866850322, flow_size = 0.002316MB
ratio = 12.537949589351458, flow_size = 0.034602MB
ratio = 271.578952445259, flow_size = 0.024399MB
ratio = 214.2935691627415, flow_size = 0.024847MB
ratio = 55.90153904207434, flow_size = 1.670851MB
ratio = 11.586728198599618, flow_size = 0.10026MB
ratio = 147.34287314477737, flow_size = 0.113723MB
ratio = 16.85251025590936, flow_size = 0.01142MB
ratio = 442.53855117498546, flow_size = 0.023574MB
ratio = 32.29890522554171, flow_size = 0.688449MB
ratio = 37.07260596546311, flow_size = 0.022303MB
ratio = 72.80196047178833, flow_size = 0.050406MB
ratio = 166.29144989821307, flow_size = 0.006197MB
ratio = 62.93725048623196, flow_size = 0.01726MB
ratio = 138.58704644841035, flow_size = 0.001678MB
ratio = 22.98581163072902, flow_size = 0.411878MB
ratio = 200.22054433713785, flow_size = 0.036611MB
ratio = 13.251165682312713, flow_size = 0.06548MB
ratio = 41.788319003854134, flow_size = 0.021441MB
ratio = 19.33080031790781, flow_size = 3.082316MB
ratio = 152.361282954221, flow_size = 0.026052MB
ratio = 206.55518326039387, flow_size = 0.075159MB
ratio = 11.121436157456577, flow_size = 3.382244MB
ratio = 29.100107961273245, flow_size = 1.270704MB
ratio = 129.03299272601316, flow_size = 0.451705MB
ratio = 390.8058970992002, flow_size = 0.000669MB
ratio = 20.566776827371694, flow_size = 0.023458MB
ratio = 56.962112875334064, flow_size = 0.052482MB
ratio = 101.95424424108552, flow_size = 0.063773MB
ratio = 132.24754354622598, flow_size = 0.007569MB
ratio = 117.54563121890547, flow_size = 0.054166MB
ratio = 40.57710118903466, flow_size = 3.939316MB
ratio = 15.534134949816158, flow_size = 4.941861MB
ratio = 315.24214093724436, flow_size = 0.002821MB
ratio = 192.07543456871105, flow_size = 0.0462MB
ratio = 194.2005156854319, flow_size = 0.039521MB
ratio = 3.907714383227336, flow_size = 3.200495MB
ratio = 4.304091377211871, flow_size = 0.028122MB
ratio = 28.18381989645765, flow_size = 1.011205MB
ratio = 78.48588222945314, flow_size = 0.014368MB
ratio = 93.12542671511947, flow_size = 0.009033MB
ratio = 120.36833523561063, flow_size = 0.047028MB
ratio = 16.583164678926575, flow_size = 2.487993MB
ratio = 124.4601863413697, flow_size = 0.024942MB
ratio = 11.263932066658377, flow_size = 8.245531MB
ratio = 342.4194229415904, flow_size = 0.019383MB
ratio = 272.2802744999582, flow_size = 0.043254MB
ratio = 26.896580132868237, flow_size = 1.942079MB
ratio = 31.085172995103154, flow_size = 0.049314MB
ratio = 174.15220043164118, flow_size = 0.02787MB
ratio = 61.242085661080075, flow_size = 2.462785MB
ratio = 220.23216860787576, flow_size = 0.008257MB
ratio = 13.40608865942674, flow_size = 0.034751MB
ratio = 51.91526069964732, flow_size = 0.075494MB
ratio = 48.70099629684831, flow_size = 0.990728MB
ratio = 4.2234910277324635, flow_size = 0.010416MB
ratio = 36.89428863472786, flow_size = 5.866525MB
ratio = 108.61150943396227, flow_size = 0.027156MB
ratio = 4.378942224062953, flow_size = 7.100472MB
ratio = 117.26137097121219, flow_size = 0.177947MB
ratio = 112.51294870512949, flow_size = 0.020011MB
ratio = 12.095020272377585, flow_size = 0.179847MB
ratio = 28.769773029019408, flow_size = 0.327684MB
ratio = 52.963227923083934, flow_size = 0.162507MB
ratio = 100.53681060282172, flow_size = 0.040222MB
ratio = 29.560578228150337, flow_size = 6.614636MB
ratio = 18.762399596190143, flow_size = 0.987728MB
ratio = 176.78734207108278, flow_size = 0.001777MB
ratio = 31.821197411003237, flow_size = 0.038829MB
ratio = 13.325720355862435, flow_size = 1.068482MB
ratio = 342.93175457481163, flow_size = 0.011555MB
ratio = 3.9801169590643273, flow_size = 0.043516MB
ratio = 9.881855606758833, flow_size = 0.92099MB
ratio = 43.20715767634855, flow_size = 0.015741MB
ratio = 131.77794381350867, flow_size = 0.060381MB
ratio = 23.54682106669636, flow_size = 0.007883MB
ratio = 21.643361581920903, flow_size = 0.052757MB
ratio = 43.569502437531426, flow_size = 2.083122MB
ratio = 136.6926219939295, flow_size = 0.002934MB
ratio = 110.05253797826015, flow_size = 0.618375MB
ratio = 4.343930041152263, flow_size = 0.016693MB
ratio = 21.594441884229298, flow_size = 0.496012MB
ratio = 113.73837381704806, flow_size = 1.308563MB
ratio = 16.60799720621617, flow_size = 0.018684MB
ratio = 33.398200113729075, flow_size = 0.865611MB
ratio = 3.7040713887339654, flow_size = 0.057286MB
ratio = 67.79024343307995, flow_size = 0.024716MB
ratio = 163.43564735131, flow_size = 0.274982MB
ratio = 54.93578242916133, flow_size = 0.068268MB
ratio = 160.72276577582244, flow_size = 0.082385MB
ratio = 45.56872353902057, flow_size = 1.689695MB
ratio = 44.11766558008594, flow_size = 0.54475MB
ratio = 18.194987823081153, flow_size = 0.05257MB
ratio = 86.83144212915205, flow_size = 0.074164MB
ratio = 11.839043096462962, flow_size = 3.698481MB
ratio = 22.162063660830945, flow_size = 8.134855MB
ratio = 119.56600421894082, flow_size = 0.008162MB
ratio = 308.77082336863685, flow_size = 0.0753MB
ratio = 213.62669569586333, flow_size = 0.043163MB
ratio = 49.006228539487346, flow_size = 0.199486MB
ratio = 24.31281144510529, flow_size = 0.024564MB
ratio = 18.184500898126764, flow_size = 0.089829MB
ratio = 54.532542449399315, flow_size = 0.376293MB
ratio = 173.1941936881635, flow_size = 0.065924MB
ratio = 321.2443557702405, flow_size = 0.014322MB
ratio = 2.817937068820461, flow_size = 0.021235MB
ratio = 7.727135155584981, flow_size = 0.026871MB
ratio = 2.718826868495743, flow_size = 0.013393MB
ratio = 395.0932805403517, flow_size = 0.003157MB
ratio = 5.788674643198523, flow_size = 8.947438MB
ratio = 91.85751978891821, flow_size = 0.009224MB
ratio = 31.834028818443805, flow_size = 1.452822MB
ratio = 171.98306551297898, flow_size = 0.190217MB
ratio = 93.41624874623872, flow_size = 0.0791MB
ratio = 35.77786167321051, flow_size = 0.05873MB
ratio = 81.98614695097108, flow_size = 0.076391MB
ratio = 54.28366955458589, flow_size = 0.466579MB
ratio = 102.10487505120852, flow_size = 0.075433MB
ratio = 168.42313835096826, flow_size = 0.020219MB
ratio = 38.87293982368724, flow_size = 0.025202MB
ratio = 46.6969602563532, flow_size = 0.168754MB
ratio = 163.3252600085482, flow_size = 0.068166MB
ratio = 81.56836075749491, flow_size = 1.045655MB
ratio = 91.7501040799334, flow_size = 0.015338MB
ratio = 63.50233816810279, flow_size = 1.456615MB
ratio = 9.579375136629208, flow_size = 27.01775MB
ratio = 184.161132032409, flow_size = 0.005257MB
ratio = 9.419430611669641, flow_size = 7.390453MB
ratio = 2.6326882892704644, flow_size = 0.032011MB
ratio = 5.756964461690071, flow_size = 7.646952MB
ratio = 2.4002926421404682, flow_size = 0.007424MB
ratio = 30.356868583966772, flow_size = 0.052978MB
ratio = 54.80231448341684, flow_size = 0.000729MB
ratio = 23.81415543839094, flow_size = 6.008825MB
ratio = 23.19036496501577, flow_size = 6.80989MB
ratio = 55.56686871787002, flow_size = 0.056177MB
ratio = 41.87450541425484, flow_size = 1.893327MB
ratio = 200.50262766484877, flow_size = 0.190957MB
ratio = 11.238391461546962, flow_size = 5.238525MB
ratio = 120.40117787981633, flow_size = 0.020218MB
ratio = 170.39836173618303, flow_size = 0.02743MB
ratio = 37.306092244148694, flow_size = 0.940343MB
ratio = 3.9911301940623147, flow_size = 0.372616MB
ratio = 61.55308935181091, flow_size = 0.844931MB
ratio = 365.3608910891089, flow_size = 0.021194MB
ratio = 17.03277591973244, flow_size = 0.043391MB
ratio = 48.32795809367297, flow_size = 0.066493MB
ratio = 478.3741553052756, flow_size = 0.001343MB
ratio = 12.12111111111111, flow_size = 0.025504MB
ratio = 27.299133751887467, flow_size = 0.05084MB
ratio = 15.922796035472091, flow_size = 0.015052MB
ratio = 19.591689274490317, flow_size = 4.34122MB
ratio = 3.700362199539019, flow_size = 0.02283MB
ratio = 38.48626958489755, flow_size = 1.676798MB
ratio = 3.2788167595756157, flow_size = 0.033399MB
ratio = 372.59283272427206, flow_size = 0.001942MB
ratio = 16.793002915451893, flow_size = 0.031665MB
ratio = 2.3247887591379475, flow_size = 0.026376MB
ratio = 16.1689224912763, flow_size = 0.175986MB
ratio = 9.397725734398268, flow_size = 0.165052MB
ratio = 17.23652075270252, flow_size = 0.258227MB
ratio = 210.10805230557466, flow_size = 0.022045MB
ratio = 70.16025007347244, flow_size = 0.396814MB
ratio = 211.6722562738522, flow_size = 0.003904MB
ratio = 23.16632392656277, flow_size = 0.431781MB
ratio = 18.30898617511521, flow_size = 0.002115MB
ratio = 72.59725834797891, flow_size = 0.070408MB
ratio = 20.062821794668135, flow_size = 2.453643MB
ratio = 78.02216782734607, flow_size = 0.592686MB
ratio = 22.24554630777404, flow_size = 0.237517MB
ratio = 194.04896806853583, flow_size = 0.023255MB
ratio = 42.801161830346786, flow_size = 1.235692MB
ratio = 31.68817386874947, flow_size = 0.041224MB
ratio = 403.3549906762195, flow_size = 0.02227MB
ratio = 3.3516504009448624, flow_size = 0.142229MB
ratio = 6.683566248404341, flow_size = 2.040454MB
ratio = 20.417529714325433, flow_size = 0.415547MB
ratio = 352.58192444166144, flow_size = 0.015011MB
ratio = 233.5459396593008, flow_size = 0.075066MB
ratio = 96.22380779031671, flow_size = 0.064569MB
ratio = 16.442155380723865, flow_size = 3.064779MB
ratio = 97.41354965718553, flow_size = 0.076448MB
ratio = 164.07638343542223, flow_size = 0.128579MB
ratio = 291.59638009049775, flow_size = 0.032547MB
ratio = 83.8880758807588, flow_size = 0.032801MB
ratio = 8.47907425265188, flow_size = 0.024435MB
ratio = 3.6859333867460227, flow_size = 0.004979MB
ratio = 202.45152027027027, flow_size = 0.041991MB
ratio = 182.20154525386315, flow_size = 0.008825MB
ratio = 23.226478367399924, flow_size = 6.516306MB
ratio = 2.6187322611163673, flow_size = 0.089879MB
ratio = 4.39939989998333, flow_size = 0.021936MB
ratio = 2.6337811054833735, flow_size = 0.004529MB
ratio = 174.82384252284825, flow_size = 0.019504MB
ratio = 155.06103448275863, flow_size = 0.004522MB
ratio = 23.921731009814458, flow_size = 0.577672MB
ratio = 33.876743309460984, flow_size = 0.076963MB
ratio = 5.511220196353436, flow_size = 0.001383MB
ratio = 48.87666857504445, flow_size = 0.296592MB
ratio = 157.24820582261341, flow_size = 0.076932MB
ratio = 54.67896589391916, flow_size = 0.04864MB
ratio = 25.17667340934167, flow_size = 0.160174MB
ratio = 21.81489441225939, flow_size = 0.028385MB
ratio = 307.19776235367243, flow_size = 0.015899MB
ratio = 54.08755320177984, flow_size = 1.87366MB
ratio = 70.60810572687225, flow_size = 0.036102MB
ratio = 38.01531105889449, flow_size = 1.848824MB
ratio = 5.941423544102622, flow_size = 0.005835MB
ratio = 10.080829182066527, flow_size = 0.123418MB
ratio = 124.67862645828748, flow_size = 0.009101MB
ratio = 39.283629387279674, flow_size = 0.597041MB
ratio = 80.10048010973937, flow_size = 0.005063MB
ratio = 13.755553701424668, flow_size = 0.472564MB
ratio = 119.95070585512613, flow_size = 0.003833MB
ratio = 157.34749120698098, flow_size = 0.168654MB
ratio = 155.38944601304644, flow_size = 0.023247MB
ratio = 103.24708350726102, flow_size = 0.986555MB
ratio = 11.952254947077773, flow_size = 0.108076MB
ratio = 76.77518446880148, flow_size = 0.733214MB
ratio = 22.1288612263716, flow_size = 3.056995MB
ratio = 81.11492957746479, flow_size = 0.048964MB
ratio = 7.746590318475904, flow_size = 1.281398MB
ratio = 10.71451762912376, flow_size = 13.454534MB
ratio = 16.12263246223927, flow_size = 0.049877MB
ratio = 375.69325710137036, flow_size = 0.032159MB
ratio = 157.37643938023754, flow_size = 0.098592MB
ratio = 120.98396152555642, flow_size = 0.433992MB
ratio = 10.574119966902275, flow_size = 11.490289MB
ratio = 106.95798591610144, flow_size = 0.452933MB
ratio = 117.48881213395404, flow_size = 0.059603MB
ratio = 41.04466915899864, flow_size = 1.014202MB
ratio = 198.1885433261758, flow_size = 0.072969MB
ratio = 3.9013376982559125, flow_size = 0.112041MB
ratio = 17.29006846103348, flow_size = 0.027952MB
ratio = 164.91153712899873, flow_size = 0.004008MB
ratio = 153.07116308584898, flow_size = 0.032309MB
ratio = 7.2538025108643165, flow_size = 0.148MB
ratio = 10.662373148239272, flow_size = 1.961093MB
ratio = 18.884898029315746, flow_size = 3.510424MB
ratio = 178.66430114162296, flow_size = 0.132702MB
ratio = 47.561192518710065, flow_size = 0.772511MB
ratio = 328.12186167693034, flow_size = 0.001457MB
ratio = 105.48812357312868, flow_size = 0.146285MB
ratio = 147.58256914386325, flow_size = 0.063322MB
ratio = 47.792258660355735, flow_size = 1.34719MB
ratio = 10.046840898416995, flow_size = 1.627708MB
ratio = 365.42879056047195, flow_size = 0.001851MB
ratio = 17.579804292410163, flow_size = 0.190865MB
ratio = 23.21692784122419, flow_size = 2.331063MB
ratio = 12.766335650446871, flow_size = 0.070469MB
ratio = 57.462432632357604, flow_size = 0.013621MB
ratio = 189.65914409896357, flow_size = 0.04345MB
ratio = 101.34871062121522, flow_size = 0.076018MB
ratio = 17.818589170965048, flow_size = 0.728593MB
ratio = 60.26255834629918, flow_size = 0.115391MB
ratio = 98.27991181209192, flow_size = 0.041405MB
ratio = 31.58880711307751, flow_size = 1.022205MB
ratio = 36.026173347036654, flow_size = 0.074838MB
ratio = 106.79972629065603, flow_size = 0.310366MB
ratio = 43.17257635312514, flow_size = 6.552361MB
ratio = 425.62808691043983, flow_size = 0.013274MB
ratio = 264.81976681998077, flow_size = 0.012249MB
ratio = 23.421682924894917, flow_size = 0.051119MB
ratio = 93.27511573134086, flow_size = 0.194476MB
ratio = 21.74587225535142, flow_size = 0.592819MB
ratio = 111.99858129197011, flow_size = 0.026877MB
ratio = 183.81841782649457, flow_size = 0.066129MB
ratio = 128.16632443531827, flow_size = 0.028536MB
ratio = 65.91996158155915, flow_size = 0.024894MB
ratio = 13.258635070440237, flow_size = 0.994259MB
ratio = 57.22747057704904, flow_size = 1.029745MB
ratio = 16.41137087037647, flow_size = 0.009408MB
ratio = 3.927754853109104, flow_size = 1.739081MB
ratio = 39.20339345449529, flow_size = 1.630036MB
ratio = 26.04171154774728, flow_size = 1.506359MB
ratio = 20.252937067377914, flow_size = 0.088574MB
ratio = 138.4915698763582, flow_size = 0.045887MB
ratio = 382.0289672544081, flow_size = 0.004935MB
ratio = 35.95460907086163, flow_size = 7.441476MB
ratio = 42.8733847263047, flow_size = 0.545966MB
ratio = 73.5691301022576, flow_size = 0.321839MB
ratio = 7.846294602012809, flow_size = 0.015545MB
ratio = 20.242511776730957, flow_size = 1.511076MB
ratio = 23.176509792347023, flow_size = 2.406245MB
ratio = 3.3583093179634966, flow_size = 4e-06MB
ratio = 2.944346657823355, flow_size = 1.353047MB
ratio = 12.9655098610018, flow_size = 8.705761MB
ratio = 132.95908740854833, flow_size = 0.024662MB
ratio = 118.68425605536332, flow_size = 0.024859MB
ratio = 340.04891185675814, flow_size = 0.064622MB
ratio = 49.51151140481774, flow_size = 0.062263MB
ratio = 54.643265845070424, flow_size = 0.004562MB
ratio = 93.83876596635723, flow_size = 0.071641MB
ratio = 73.94949164999387, flow_size = 0.192885MB
ratio = 14.602974312753492, flow_size = 0.006621MB
ratio = 13.41083097596446, flow_size = 8.627688MB
ratio = 308.1840075258702, flow_size = 0.027542MB
ratio = 82.82387640449438, flow_size = 0.028117MB
ratio = 9.325816485225506, flow_size = 0.038804MB
ratio = 5.545294991224518, flow_size = 0.038722MB
ratio = 87.8430145963658, flow_size = 0.020882MB
ratio = 320.8694746586438, flow_size = 0.003841MB
ratio = 52.219402326794714, flow_size = 4.385502MB
ratio = 131.72931411096548, flow_size = 0.037239MB
ratio = 39.83334554781971, flow_size = 0.063493MB
ratio = 112.1941034065364, flow_size = 0.038708MB
ratio = 187.44124897288415, flow_size = 0.191043MB
ratio = 231.98203592814372, flow_size = 0.127831MB
ratio = 4.7054355165428765, flow_size = 0.021004MB
ratio = 19.280843967338267, flow_size = 4.728457MB
ratio = 139.1378326027118, flow_size = 0.017755MB
ratio = 69.30522312940387, flow_size = 0.007383MB
ratio = 282.72813812412505, flow_size = 0.028546MB
ratio = 63.589905712701054, flow_size = 0.008265MB
ratio = 162.63255866425993, flow_size = 0.006467MB
ratio = 35.84116503656166, flow_size = 1.4967MB
ratio = 20.097618460124735, flow_size = 4.106203MB
ratio = 124.29811151079137, flow_size = 0.006865MB
ratio = 21.05235972199864, flow_size = 1.604923MB
ratio = 2.9086626861814326, flow_size = 15.592359MB
ratio = 158.3543856103476, flow_size = 0.018799MB
ratio = 73.05832955312393, flow_size = 0.978803MB
ratio = 15.764151552835155, flow_size = 1.377843MB
ratio = 89.56815780204298, flow_size = 0.018065MB
ratio = 90.13728937728938, flow_size = 0.063562MB
ratio = 85.71216870903392, flow_size = 0.151886MB
ratio = 30.60882272949794, flow_size = 3.189946MB
ratio = 57.2641126626089, flow_size = 0.000698MB
ratio = 169.01047364133598, flow_size = 0.003225MB
ratio = 29.03738703290008, flow_size = 1.780121MB
ratio = 51.11804866957615, flow_size = 1.8389MB
ratio = 285.97835497835496, flow_size = 0.013722MB
ratio = 2.886120188816267, flow_size = 1.527062MB
ratio = 42.360827602998334, flow_size = 6.563144MB
ratio = 20.155237817332946, flow_size = 0.064233MB
ratio = 223.49480332587143, flow_size = 0.049959MB
ratio = 10.02131184577152, flow_size = 0.059118MB
ratio = 124.6243556701031, flow_size = 0.011826MB
ratio = 287.3493374175934, flow_size = 0.079883MB
ratio = 93.28219118288956, flow_size = 0.010023MB
ratio = 153.29498142869483, flow_size = 0.038852MB
ratio = 52.34245421334435, flow_size = 1.37322MB
ratio = 2.098793363499246, flow_size = 0.061055MB
ratio = 11.723200222366348, flow_size = 0.67313MB
ratio = 12.29868290610395, flow_size = 0.034592MB
ratio = 157.17546848381602, flow_size = 0.026783MB
ratio = 119.35609354800799, flow_size = 0.002222MB
ratio = 136.32358222788622, flow_size = 0.312561MB
ratio = 89.92435473787621, flow_size = 0.034294MB
ratio = 142.3820873630655, flow_size = 0.160996MB
ratio = 41.43007159904535, flow_size = 0.000337MB
ratio = 2.5708787987669965, flow_size = 6.257497MB
ratio = 42.64086789343587, flow_size = 0.986446MB
ratio = 12.3044118174965, flow_size = 0.565262MB
ratio = 112.10415947531929, flow_size = 0.177159MB
ratio = 2.6510051425899954, flow_size = 0.001383MB
ratio = 235.10670875025184, flow_size = 0.078348MB
ratio = 168.21099072936445, flow_size = 0.007532MB
ratio = 164.38415086343892, flow_size = 0.013316MB
ratio = 11.753116465211866, flow_size = 1.665092MB
ratio = 143.5520227785028, flow_size = 0.001278MB
ratio = 11.254925102133454, flow_size = 0.032104MB
ratio = 239.58351153373675, flow_size = 0.162925MB
ratio = 9.234112420320649, flow_size = 0.024234MB
ratio = 196.3097294185377, flow_size = 0.004331MB
ratio = 331.72792203457715, flow_size = 0.079426MB
ratio = 19.01196865592095, flow_size = 8.230794MB
ratio = 35.436088527551945, flow_size = 0.003166MB
ratio = 68.52911457757126, flow_size = 0.224165MB
ratio = 2.5515036703765097, flow_size = 0.051872MB
ratio = 37.04703278854939, flow_size = 2.83817MB
ratio = 4.083949333705258, flow_size = 7.426406MB
ratio = 14.29156950260592, flow_size = 10.594331MB
ratio = 16.031253391209983, flow_size = 0.010665MB
ratio = 206.0594248483487, flow_size = 0.006939MB
ratio = 56.910549595332206, flow_size = 0.914685MB
ratio = 49.42593763601573, flow_size = 1.353132MB
ratio = 45.016207760170275, flow_size = 1.486638MB
ratio = 226.63924002725003, flow_size = 0.058306MB
ratio = 247.50811776586653, flow_size = 0.05428MB
ratio = 62.58106929630375, flow_size = 0.078551MB
ratio = 19.960334486630575, flow_size = 3.820381MB
ratio = 72.79546065001342, flow_size = 0.078362MB
ratio = 9.42533914204279, flow_size = 2.545499MB
ratio = 133.3233027716621, flow_size = 1.532267MB
ratio = 39.87088523263976, flow_size = 0.903332MB
ratio = 42.32167769629762, flow_size = 0.0341MB
ratio = 281.37997676629, flow_size = 0.013694MB
ratio = 20.849246550664436, flow_size = 1.026289MB
ratio = 52.04811482866673, flow_size = 0.018762MB
ratio = 23.38377291014752, flow_size = 0.003741MB
ratio = 23.586225362934677, flow_size = 0.925275MB
ratio = 303.7557357594937, flow_size = 0.021355MB
ratio = 163.8378722570533, flow_size = 0.022501MB
ratio = 4.510654481770729, flow_size = 9.701221MB
ratio = 107.45779460657555, flow_size = 0.029915MB
ratio = 41.78568227649563, flow_size = 0.056844MB
ratio = 54.29975100555449, flow_size = 0.83486MB
ratio = 28.81488427025021, flow_size = 5.879443MB
ratio = 202.24730215827338, flow_size = 0.00687MB
ratio = 31.992784348731682, flow_size = 3.10757MB
ratio = 54.70074388947928, flow_size = 0.069089MB
ratio = 11.775494388271442, flow_size = 2.566815MB
ratio = 105.5235874315524, flow_size = 0.591229MB
ratio = 71.21698165493544, flow_size = 0.115973MB
ratio = 2.154771527744758, flow_size = 0.151597MB
ratio = 34.66662509088365, flow_size = 3.871117MB
ratio = 5.238763628407861, flow_size = 4.807283MB
ratio = 163.0786002323833, flow_size = 0.075247MB
ratio = 6.213215064333138, flow_size = 8.588686MB
ratio = 22.83194861450143, flow_size = 4.284463MB
ratio = 25.612975849365533, flow_size = 0.075582MB
ratio = 26.149534400144653, flow_size = 0.032684MB
ratio = 14.200269231847884, flow_size = 0.375667MB
ratio = 202.080630812778, flow_size = 0.048217MB
ratio = 74.84953719343288, flow_size = 0.077279MB
ratio = 45.660486674391656, flow_size = 4.501921MB
ratio = 85.80789234706513, flow_size = 0.045205MB
ratio = 8.535053665656655, flow_size = 6.193521MB
ratio = 200.95812458644485, flow_size = 0.026943MB
ratio = 261.9138673557278, flow_size = 0.025365MB
ratio = 204.21474926253688, flow_size = 0.04225MB
ratio = 262.5639433475197, flow_size = 0.071711MB
ratio = 18.914584652919512, flow_size = 1.93448MB
ratio = 224.26975248217033, flow_size = 0.035671MB
ratio = 27.373605161563276, flow_size = 1.754668MB
ratio = 3.0625297808132146, flow_size = 4.706864MB
ratio = 107.28610426792729, flow_size = 0.079898MB
ratio = 30.944970450818403, flow_size = 3.805197MB
ratio = 356.01658795069693, flow_size = 0.004279MB
ratio = 5.156447332394797, flow_size = 10.965713MB
ratio = 5.6275992438563325, flow_size = 0.020631MB
ratio = 238.51717946625317, flow_size = 0.04691MB
ratio = 22.137907912382655, flow_size = 0.003741MB
ratio = 34.61904225352113, flow_size = 0.006613MB
ratio = 135.54193117273638, flow_size = 0.021775MB
ratio = 167.8472490125838, flow_size = 0.030611MB
ratio = 17.528308152083678, flow_size = 0.022189MB
ratio = 303.5887924753262, flow_size = 0.080825MB
ratio = 11.95717490313371, flow_size = 0.076201MB
ratio = 67.32277051962815, flow_size = 1.432694MB
ratio = 314.8960110675582, flow_size = 0.00207MB
ratio = 78.10727757843408, flow_size = 0.030385MB
ratio = 129.61823720979095, flow_size = 0.063918MB
ratio = 99.99304034025003, flow_size = 0.135447MB
ratio = 154.56383639428623, flow_size = 0.035161MB
ratio = 131.75229605618586, flow_size = 0.0332MB
ratio = 54.13027030744893, flow_size = 0.074142MB
ratio = 101.04494686251947, flow_size = 0.076976MB
ratio = 26.969837596460206, flow_size = 2.828189MB
ratio = 55.66524757411882, flow_size = 0.211742MB
ratio = 494.65015261798544, flow_size = 0.002343MB
ratio = 161.2202725406011, flow_size = 0.028533MB
ratio = 5.535178175172954, flow_size = 0.041755MB
ratio = 50.39735222823047, flow_size = 0.028683MB
ratio = 188.5109107103095, flow_size = 0.0079MB
ratio = 176.92685781158573, flow_size = 0.023028MB
ratio = 102.57421907889197, flow_size = 0.042408MB
ratio = 73.49489868215956, flow_size = 0.455392MB
ratio = 3.4452412923177085, flow_size = 9.280924MB
ratio = 35.301349325337334, flow_size = 0.043971MB
ratio = 119.45461930433498, flow_size = 0.062243MB
ratio = 97.80157752033523, flow_size = 0.045936MB
ratio = 68.02509634364132, flow_size = 0.027648MB
ratio = 83.33068275294762, flow_size = 0.031229MB
ratio = 184.35097129602784, flow_size = 0.065285MB
ratio = 175.0716628915098, flow_size = 0.206151MB
ratio = 50.30652388391022, flow_size = 1.641639MB
ratio = 252.85755458515283, flow_size = 0.037302MB
ratio = 39.83049392712551, flow_size = 1.373801MB
ratio = 307.6868121442125, flow_size = 0.026454MB
ratio = 232.0792555605992, flow_size = 0.032108MB
ratio = 24.312907735321527, flow_size = 0.00311MB
ratio = 113.34285607097972, flow_size = 0.536623MB
ratio = 101.89626316548839, flow_size = 0.033012MB
ratio = 158.41524946502986, flow_size = 0.006653MB
ratio = 172.36901476059043, flow_size = 0.000121MB
ratio = 11.623320981936082, flow_size = 0.00377MB
ratio = 162.5694891391794, flow_size = 0.019348MB
ratio = 43.1741415948999, flow_size = 0.007387MB
ratio = 8.037971805366075, flow_size = 0.05527MB
ratio = 40.61385079272444, flow_size = 0.023371MB
ratio = 129.12837913004785, flow_size = 0.007982MB
ratio = 9.270072279742138, flow_size = 0.02288MB
ratio = 24.80288792115517, flow_size = 0.004836MB
ratio = 199.4080275501722, flow_size = 0.001174MB
ratio = 5.678928187637247, flow_size = 2.453595MB
ratio = 188.62294898984263, flow_size = 0.007607MB
ratio = 364.73675197412234, flow_size = 0.026102MB
ratio = 131.17034167659912, flow_size = 0.020842MB
ratio = 70.00370857758105, flow_size = 0.000442MB
ratio = 19.9604870327634, flow_size = 5.46198MB
ratio = 167.87001329787233, flow_size = 0.008376MB
ratio = 13.08167105758374, flow_size = 0.027515MB
ratio = 5.722720831365139, flow_size = 0.000885MB
ratio = 17.982228586196904, flow_size = 9.038607MB
ratio = 256.735370231238, flow_size = 0.043627MB
ratio = 2.2973760932944605, flow_size = 0.011189MB
ratio = 7.895689246802463, flow_size = 0.076243MB
ratio = 535.3147572815534, flow_size = 0.0236MB
ratio = 563.9765182186235, flow_size = 0.003874MB
ratio = 53.19967288800555, flow_size = 1.102597MB
ratio = 123.59160796324656, flow_size = 0.095459MB
ratio = 53.1277430058065, flow_size = 0.058941MB
ratio = 323.74051490514904, flow_size = 0.041588MB
ratio = 45.64523697794463, flow_size = 0.231155MB
ratio = 9.514303777461672, flow_size = 0.025841MB
ratio = 22.913463558076035, flow_size = 0.063964MB
ratio = 21.58014887161009, flow_size = 0.403913MB
ratio = 5.08037609948438, flow_size = 0.018734MB
